,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
0,1270160207725899777,https://twitter.com/BaiAnNa2014/status/1270160207725899777,BaiAnNa2014,,0,0,@joeimbriano777,#WikiJoe #DevilsChessboard #coronavirus #AllCOVIDIOTsMatter #5GDangers #MicrowaveWeaponry,,2020-06-09 01:06:06+00:00,@JoeImbriano777 #WikiJoe Keep your eyes on the ball #DevilsChessboard #coronavirus #AllCOVIDIOTsMatter #5GDangers #MicrowaveWeaponry
1,1270159719529951239,https://twitter.com/BaiAnNa2014/status/1270159719529951239,BaiAnNa2014,,0,0,@joeimbriano777,#WikiJoe #DevilsChessboard #coronavirus #AllCOVIDIOTsMatter #5GDangers #MicrowaveWeaponry,,2020-06-09 01:04:10+00:00,@JoeImbriano777 #WikiJoe Keep your eyes on the ball #DevilsChessboard #coronavirus #AllCOVIDIOTsMatter #5GDangers #MicrowaveWeaponry
2,1269205644130861056,https://twitter.com/pro_ART_design/status/1269205644130861056,pro_ART_design,,0,0,,#covid19 #tint #covid19news #covid19live #covid19mexico #covid19vaccine #vaccinecovid19 #CIACovid19 #drleonardcoldwellinterview #5Gdangers,,2020-06-06 09:53:00+00:00,🔴 Covid 5G Covid 19: VİRUSSUZ PANDEMİYA yoxsa 5G ÇİPLƏNMƏSİ? qrafON youtube kanalina 🔴 ABUNƏ OLUN #covid19 #tintứcdịchcovid19 #covid19news #covid19live #covid19mexico #covid19vaccine #vaccinecovid19 #CIACovid19 #drleonardcoldwellinterview #5Gdangers 
3,1268977706051547136,https://twitter.com/ActionAgainst5G/status/1268977706051547136,ActionAgainst5G,,1,3,,#5gjusticeuk #5g #5gdangers #health #publicsafety #emfprotection #wedonotconsent,,2020-06-05 18:47:16+00:00,"100,000+ satellites? How will we ever again see the stars? SpaceX 42,000 OneWeb 48,000 Others 1,000s https://www.iau.org/news/announcements/detail/ann19035/ #5gjusticeuk #5g #5gdangers #health #publicsafety #emfprotection #wedonotconsent"
4,1268903753152966656,https://twitter.com/truthwins88/status/1268903753152966656,truthwins88,ft_content,0,0,,#5Gdangers,,2020-06-05 13:53:24+00:00,What about the “health” issues? #5Gdangers
5,1268603556036255745,https://twitter.com/healthmeans/status/1268603556036255745,healthmeans,,0,1,,#5gdangers #5Gkills #EMF #radiation #holistic #wellness #healthy #family,,2020-06-04 18:00:31+00:00,But at what cost? Join us for 5G Summit 2020: Worldwide Call to Action Jine 1-7 to learn the truth! https://go.hto.care/2ZNQNRT #5gdangers #5Gkills #EMF #radiation #holistic #wellness #healthy #family
6,1268483379521097730,https://twitter.com/gibmessenger/status/1268483379521097730,gibmessenger,,0,1,,#ICNIRP #5GDangers #EMF #Gibraltar,,2020-06-04 10:02:59+00:00,"Dr. Ron Melnick explains #ICNIRP Misrepresents the National Toxicology Program Study on Cell Phone Radiation. See also Section 1 of ""Gibraltar’s Gamble with 5G"" at http://gibraltarmessenger.net/#5G #5GDangers #EMF #Gibraltar"
7,1268480778880659456,https://twitter.com/gibmessenger/status/1268480778880659456,gibmessenger,,1,1,,#5GDangers #EMF #Gibraltar #technocrats,,2020-06-04 09:52:39+00:00,"It’s microwave radiation warfare. #5GDangers #EMF #Gibraltar Film exposing the 5G existential threat to humanity in a way we never imagined possible! Share with bureaucrats, #technocrats, health workers, government agencies and your family and friends."
8,1267595592022331401,https://twitter.com/healthmeans/status/1267595592022331401,healthmeans,,0,0,,#5Gdangers,,2020-06-01 23:15:14+00:00,"""these features render human-made EMFs/EMR more bioactive than natural non-ionizing EMFs/EMR”. As a result, there is a growing concern that the biologically active human-made EMFs may be at the root of some mounting health concerns for humans."" https://go.hto.care/3exsX13 #5Gdangers"
9,1267123825646469121,https://twitter.com/healthmeans/status/1267123825646469121,healthmeans,,1,3,,#5Gdangers #5gkills #EMF #ionizingradiation #radiation #holistic #healthy,,2020-05-31 16:00:36+00:00,"EMFs are all around us in today's world. Learn to protect yourself and your family at The 5G Summit 2020: Worldwide Call to Action, starting June 1. https://go.hto.care/3gyee7S #5Gdangers #5gkills #EMF #ionizingradiation #radiation #holistic #healthy"
