,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
1273,1256559015313772544,https://twitter.com/EliLawecka/status/1256559015313772544,EliLawecka,,0,2,,#Stop5G,,2020-05-02 12:19:49+00:00,Llamamiento de los médicos y científicos contra la nocividad de 5g #Stop5G 
1274,1256556751177961474,https://twitter.com/this_fool_dog/status/1256556751177961474,this_fool_dog,,1,1,@AbeShinzo @jimin_koho,#0503 #STOP5G,,2020-05-02 12:10:49+00:00,#安倍はやめろ #0503改憲反対twitterデモ #緊急事態宣言延長反対 #STOP5G #安倍政権は日本国民を殺す @AbeShinzo @jimin_koho こんな危ない物日本に置くな おまえも一緒に撤去撤去‼️
1275,1256554108460417024,https://twitter.com/coachingsisters/status/1256554108460417024,coachingsisters,gmc369,1,1,,#AskAGBarr #bigbrother #stop5G,,2020-05-02 12:00:19+00:00,#AskAGBarr CT under house arrest and private secret society is pushing #bigbrother app to trace behavior and monitor movement . #stop5G for their tracing infrastructure invades privacy and national security . Keep China in China not in USA 
1276,1256552872910741504,https://twitter.com/coachingsisters/status/1256552872910741504,coachingsisters,VioletW62034526,0,0,,#stop5G #stop5gct,,2020-05-02 11:55:25+00:00,"Where are the safety assurances that 5g is safe? Where are the long term studies for humans, animals and environment? #stop5G #stop5gct"
1277,1256548380416913408,https://twitter.com/Piers_Corbyn/status/1256548380416913408,Piers_Corbyn,,62,105,,#MayDay #Beltane #MayDayAgainstLockdown #BreakTheLockdown #LockdownNeverAgain #NewWorldOrder #BillGatesOfHell #NoCVvax #STOP5G #5GCV #5Gkills #Freedom,,2020-05-02 11:37:34+00:00,*VID* PIERS CORBYN AND PROTESTERS DEFY POLICE AND LOCKDOWN ON GLASTONBURY TOR #MayDay 2020 #Beltane #MayDayAgainstLockdown #BreakTheLockdown #LockdownNeverAgain #NewWorldOrder-KeepYourDistance JAIL #BillGatesOfHell #NoCVvax #STOP5G #5GCV #5Gkills #Freedom
1278,1256545771098259456,https://twitter.com/magnet_labo/status/1256545771098259456,magnet_labo,,9,12,,#5G #STOP5G,,2020-05-02 11:27:11+00:00,電磁波が重い金属に吸収される原理は、電子レンジと同じで波長が熱エネルギーね変換されるためです。 アルミ等の軽金属よりも鉛は病院のレントゲン室等にも使用される遮蔽力の高い金属で、強いエネルギーを持つ #5G にも効果が期待できます。 是非お試しください。 #電磁波過敏症 #STOP5G 
1279,1256538937696215040,https://twitter.com/niko252jiiro/status/1256538937696215040,niko252jiiro,MAHALOHA13,1,2,,#5G #STOP5G,,2020-05-02 11:00:02+00:00,ストップ5G 賛同しました‼️ #5G #STOP5G 
1280,1256537342967525376,https://twitter.com/DazHarmer/status/1256537342967525376,DazHarmer,Winston11004677,8,10,,#5G #Stop5G #Stop4GLTE #WiFi #healthy,,2020-05-02 10:53:42+00:00,"The #5G insanity continues! With no thought of the severe health effects that may occur due to chronic 24/7, 365, exposure. People must demand wired connections for internet use from their providers not more wireless. #Stop5G #Stop4GLTE #WiFi #healthy http://www.es-uk.info/wp-content/uploads/2018/05/ES-UK-information-leaflet-2018-1.pdf"
1281,1256536674823217153,https://twitter.com/DazHarmer/status/1256536674823217153,DazHarmer,JeanineDeal,7,9,,#wireless #Stop5G #Stop4GLTE,,2020-05-02 10:51:03+00:00,"For countries that use ICNIRP, so-called 'safe' levels for #wireless radiation are set very high and offer no protection at all. Based on six minutes of exposure, it omits that exposure is 24/7, 365. Long-term chronic exposure is not tested. It is a scandal. #Stop5G #Stop4GLTE"
1282,1256535362538594306,https://twitter.com/Tridrosen/status/1256535362538594306,Tridrosen,emmamab0t,4,2,,#Stop5G #5G,,2020-05-02 10:45:50+00:00,そうです、皆で5Gへの機種変を拒否しましょう‼️ #Stop5G #5G反対
